Sentiment,Tweet
0,bit tired today but still has to do revision 
0,i dont want to be just another fan.. i love you 
0,"@HindTaryam Actually, you wouldn't want to be at the beach. Red algal bloom means that swimming is prohibited. And that's why I'm home! "
0,"@ShirEnde and i want you to come also!! i dont think im going to shanghai this year, and i want to see you  and yea.. haha im screwed"
0,"Had lunch w/ @magnifuse, @cherrycolamaus, @put3_anissa, @lynnyz, @inazek &amp; TJ @ The Curve. Sorry I had to leave so early "
0,"I think I'm dead, really dead. Gah  x"
0,We had a win but my vision is a little on the blurry side after copping a ball in the eye!!  
0,@epicLAN not Trackmania then 
0,"right, off to Grand Designs Live. Only getting to spend one afternoon there this year, instead of several days. "
0,I Need to see BLG and ATL!!!!!!!!!!!!!!!!!!!! 
0,"@synthesezia I probably should've mentioned that.. Its not finished, but in IE NONE of the graphics load? No logo, no banner, no nothing "
0,"got a mouth ulcer thats really starting to get on my nerves now, it hurts "
0,my teeth hurt. i flossed too hard 
0,"Just got done with a very fun, very long game night! Can't wait to have a real job so I don't have to work on the weekends, like tomorrow "
0,"@420thoughts Damn you have so much stuff to deal with all the time, poor thing  Can't they give you anything that will help u sleep?"
0,dont you hate it when you dip your cookie in your coffee and half of it goes somewhere in your coffee  i miss my cookie.
0,@joel_birch i just don't understand how AVN can feel so righteous when faced with the pain of the McCafferys 
0,"Kinda regretting turning down AIR project yesterday, even though it did have a ridiculously short deadline. Want to work on an AIR app "
0,went to run a 5k in honor of Daniel Wultz 
0,"@andyclemmensen me too  I voted for him soo much, p.s. can't wait till midnight, the suspense is killer tho "
0,has no voice! 
0,@mcrisapleasure ah anjing ah  huhuhu .kira2 bakal muncul di youtube ngg y  ?huhu
0,@Naimii thank you hamda! ur the only one that said that to me from all my fweends on tweet. i hate them rite now. yes neha you too. 
0,Not feeling so good today!  Please pray for me! Thank you!
0,@Simon__R I can't even get 1 stelf fighter  let me guess you have a new BBQ?LOL
0,my tweetdeck is stuffed 
0,is stuggling to keep the eggs down. 
0,maybe i should consider taking some books home and actually STUDY!!! ugh...i need to pass french really badly 
0,@nixpineda youre not making kwento na 
0,"@kateri_t Yeah, I'm interested in that too. Unfortunately I have friends over so I can't come and play now "
0,"Sooo bored, staying at my dads this weekend "
0,102 fever...I don't wanna be a swine. 
0,"Yay, 530am and I'm still up. "
0,"@fallenstar_ Mum just said that I'd better not expect to watch the Logies tonight because she hates it... Hmph, she sucks "
0,@paulingham can't dl Boxee cos not for windows 
0,Not feeling so good today!  Please pray for me! Thank you!: Not feeling so good today!  Please pray for me.. http://bit.ly/qxEhj
0,@trevormendham It's looking like it's me unfortunately 
0,Nice and sunny here today but hayfever has kicked off   oh well looks like day on PC moderating on .com for me.
0,Working tonight.  Hopefully I'll be outa here by 4am...more likely closer to 6 
0,@iamjonathancook i could use a jonathan hug now 
0,Time to drive home 
0,"ITCHY THROAT waiting for the film to load, taking yearssssss and i've ran out of cheesy puffs "
0,asks is plurk is borked? i can only see me  http://plurk.com/p/riq6a
0,@jodieworld Because we need to grow to make Britain better and we need people like these to do so. The AngryMan is almost out of ideas 
0,is trying to soothe her rudolf nose. 
0,@tommcfly the merch looks amazing this year! just a shame i havent got any money at all   x
0,"I'm ill again  I donï¿½t have time to practice the piano,(I will have a concert and  exhibition of paintings),or to school,itï¿½s terrible x("
0,"@kaiteKUNT haha aw  i tell u whats better than urinal cakes, SCHOOL! "
0,@inkromance what are you reading at the moment? my neck currently prevents me from reading 
0,Like WHAAAAAAT!? I have to buy a pair of Skechers to get to meet David??? That's soooo lame! 
0,@sahiraa &lt;3 We shall continue following each other. Jorge and Joyce gave up on me 
0,i can't begin to describe how irritating the badly mimed go on way too long vodafone 'if i ruled the world' adverts are 
0,"@leolion65 good shame about 2night,little cub got sick no boot night ou too bad  next time or next week?????"
0,I should be researching into gdi+  but it's sunny outside and I want to go out an play!
0,"Someone take me out for dinner. I'm hungry but I have nth in the fridge, omg "
0,@_supernatural_ http://twitpic.com/4gwz5 - aw mayn i need a bigger picture 
0,found a beautiful street ka that I want soooo bad!  Insurance is rid-ic-u-lous though 
0,@MKupperman Doh!  You're right.  I was thinking George Peppard didn't start doing that until the A-Team. Too much time has passed. 
0,home from the mercedes college fete... my feet are killing cuase i have been standing on them all day 
0,@HAMMER32 Awww.  dumb twitter. I'm shaking my fist at it for you right now.
0,@NiciC I have this sinking feeling those won't make it into the office. 
0,"thinks she needs a new life. People she loves hurt her, people take her for granted. She sorts it out and gets hurt all over again. "
0,"Not allowed to go out today, gawwwrrrrr "
0,what a fucked up night THANKS DESI 
0,Has Yasuhiro Yoshiura sold out? Time of Eve episodes 1 and 2 was great but he's going the mainstream comedy route on episodes 3 and 4 
0,"@Storm_Crow Bah humbug indeed. I mean, whatever happened to logic! Guess that's just a science thing... "
0,@OfficialAshleyG oh thats cuuuuute &gt;w&lt; wish i hav a dog 2 
0,@RubyRose1 what r u wearing??? didn't see you on the red carpet 
0,"@Maester yum, but I need an air ticket. "
0,"Sitting here bored out of my head, wish I had someone to talk too "
0,@ErikVeland yes  life ambitions shattered....
0,Watching something for the weekend...not feeling to good 
0,is wondering how it can be very cloudy when it has been lovely the past few days 
0,Ohmygoodgod why isn't my dad letting me go to Manila 
0,Driving back to kl... Heard got jam 
0,never mix energy tablets with paracetemol with alcohol. 
0,"@marypascoe Rhapsody won't let me download your album because I'm outside the USA  It's ok, I'll order Amazon w/ some other cds $$$hipping"
0,"I literally just devoured them, they were starting to go soggy already "
0,"tried to make my hair curly, but it didn't work "
0,Mum only cooked for her self. &gt;:O I'm hungry. 
0,"Hi, we are the neighbours. We're all going to start bulding sheds and mowing lawns right next to your ears. "
0,@ddlovato demii your amazingggg! what happend to your facebook?  mwaa take careeeee &amp; keep inspiringgg me  lovee youuuuuu mwaa xx
0,is enjoying another day off... but unfortunately its already sunday 
0,I want to cry forever 
0,heid Faaade Session 
0,@paolo91 I don't even know why I'm sad  I'm just not happy.
0,i don't wanna go to work!!! 
0,"Im thinking too much, ang my brains acting bad. People here are baaad! To me. "
0,The daily mail reports that Torres won't play today because of another hamstring problem. I really hope it's just a rumour 
0,I forgot to watch Masterchef.  Must watch catch up tomorrow.
0,Torres out for todays game???   Hope it isnt true.
0,dont cry plz dont i will cry if u cry 
0,"Suffering from comment spam from visitmix.com site. Please help me, microsoftee. "
0,@Wossy and Im in work 
0,@artmind I understand... I have to clean the bathroom too this morning 
0,Internet is down  sorry aku inda dpt gossip sma kamu @f_nadzirah and @faidchong (
0,@iProng Thanks for info. Gave it a try but the first three tracks made me decide to look again! 2 fails; pay to tag 3rd - not a real demo 
0,ian smith ddnt win  i luved him in neighbours ... he deserved it more !!!!
0,would like to thank the gobshites upstairs for finally going to sleep!!! most annoying night here ever!!!! 
0,"woke up on a very rainy Sunday  R2 will coverup the balcony after there has been removed a lot of trees in the backyard ,dirty hands !Tjoe"
0,I have sooooo boooting... yesterday i was going to buy a new computer but... the store was closed and today is sunday no store open 
0,Still have 6 days of being shaped 
0,toothache 
0,brother just knee'd me in the neck  owch.
0,omg online!!! i hate dell  to think i wanted one all this time watch wat u ask for :/
0,"back in the hellhole that is KL.  but aunt packed me my dinner - rice, prawn, fish, chicken, cucumber, steamed okra and sambal! "
0, shame bout hatton last night
0,@lance02 is there a post up? I got up &amp; was ready to work &amp; my internet is down (on handheld). I love my sunday jungle of life fix 
0,is in a lot of pain today  Oh well... lets get going on another long day of working
0,@sally_mally ......ARE YOU GETTING YOUR BRACES or getting another tooth out??? WTH MAN!! school isn't fun without sally 
0,@kindanice whatttt? Quit? Why is this the first time I'm hearing about this. 
0,What's happens with Habbo in the last 2 years? Where's the old console? 
0,"I'm cold (N), had to hang washing out in PJssss; it's hot in the sun but when the wind comes -shivers- "
0,@majicke Can't find anything on abc news or on riotACT. Sorry  Let us know if you find out.
0,is almost up to date! being 8 weeks behind isnt fun 
0,"@tweetSG Hey, can help @sherylpz take off the url behind also? Lol, she's as dumb as @anneeee, that's why  LOL. Joking "
0,@iHolleeee oh have fun 
0,bit of a headache now  need greasy breakfast but im lazy and no-one here to make it for me!
0,"@AnnieDAFG MORNING   nah i didnt go with them today  they missed the train in the morn, so went to church in london instead"
0,glorious day and im stuck inside writing my dissertation and finalising my other essay gah! life sucks majorily at the moment 
0,@Wil_Anderson he;s not on yet on the tv  
0,@shaundiviney i won't b able to see it till tomorrow! gah!  pleeeeeaaaseeee tell!! i'll keep it a secret! 
0,"Going to the gym in 2mins, still got y headache tho "
0,"@Chersie Man, it would have to be talking about the second milestone  Tonight's the night. It will happen again."
0, can I go and sit in my own little corner
0,is finding it very hard to study when its so nice out 
0,*coughing out my lungs* 
0,@KuriousTrina lol i dont know what it iz 
0,Im super tired! Argh... I hate having to work 
0, have too cook to day
0,Going en famille to the Darlo v Allstars fundraiser today. Sadly Beardsley dropped out  - he was main reason for going 
0,"@SweetP_xxx n thanks sweets, i will! argh i miss u mannnn can't wait till ur done!!!!! im goin bmth tomorro n none of u will be there! "
0,Damn why am still up ? Just can't sleep 
0,thinks she will continue plurking [regular basis] on june. UGH! can't wait anymore!  http://plurk.com/p/ririh
0,I thought the girl next door was attractive but it appears she has a face like a frying pan 
0,Done with Breaking Dawn  No more books to read
0,Going to the gym in 2 mins...still got my headache tho 
0,it won't work for me  bad times haha.
0,@AnnieDAFG i really wish i was there now             
0,"@Biansta I don't know. I might go to the Apple store and try some out, but I've no idea what kind of thing I'm looking for. Mac noob "
0,Talking to him makes me happy x) if only he'd like me  god im so emo.
0,@conawillvlog  I miss yesterday 
0,"@ahmedre Re: Starbucks. You are kidding me. So I guess Islamic == Terrorist, right? "
0,"@Wossy morning, we have sunshine, but cold wind  can i ask again if you have any advice on how we further this ? http://tinyurl.com/c8sbj8"
0,Sunday night is such a dark time.Facing up to the long drudge of the week to come and wondering how the 2 days off went by so fast 
0,My race got canceled.  I feel like someone took a hammer to my heart.  That's a lot of training for nothing.
0,I'm going to eat dinner now  Tyn is ugly  - http://tweet.sg
0,Damm my powerbook only sees 1/2 of the installed ram  not realy power
0,@rgoodchild  Joely had to leave filming when Natasha died  but they are wrapped now.Not sure when the release is triffids freak me out 2
0,I NEED A THRMOS 
0,@tommcfly umm dunno im dippy lol i aint seen u on t4 yet 
0,@shaundiviney WHATS HAPPENING ON STACKS MYSPACE AT MIDNIGHT ;O i cant go on at midnight 
0,"though there r so many acquaintances n frens around, i'm so lonely n left out like now "
0,I'm starting to believe that 'my dog ate my homework' just doesn't sound right at postgraduate level 
0,It's going take me forever to clean my apartment.  
0,"A smoke-filled Evensong; a cold, dark night. Reminiscent of student days in London &amp; Oxford , yet so far away in time and space "
0,Sore throat &amp; cough. Feels like razors 
0,"ithe weather is really bad, it's rainy here, very oppressive. I hope that the trip's weather won't be so "
0,"Finaly finished removing my lovely terrace from weeds...hey sun, why do you stay in concealment???  "
0,Argh i hate shopping 
0,Saw Monsters vs Aliens on Sat.... 3d glasses gave me a headache 
0,"@tommcfly its rather depressing that we dont have a star bucks here, i want one lol and wats even more depressing iv never been to one "
0,Exams start Tuesday 
0,@torilovesbradie aww thats gay. what a looser dw bout him  or mayb hes outta cred
0,@Bebalicious69 I know fucking awholes now in days it went from a  to 
0,In bed waiting desperatly for snuggles that i know are not going to come for quite a while 
0,Watching the logies. Cannot move from today 
0,Finally homeski. My throat is sore from screaming at the TVs 
0,I'm totally bored already and I just got up 
0,"sat by the pool gutted watching H and Sam, gutted I can't join in this time "
0,feel like cheese platter  thanks @wil_anderson
0,@bebiv Ah isn't it just a nightmare!!I've so much to do 2day 
0,@dollarcoin pieces of equipment I'd be likely to use as well~~ too bad I'm poor lol 
0,is miserably ill.  - http://tweet.sg
0,Still can't upload a background image to Twitter  #backgroundimage
0,heading off to bed... Not sure to be happy about it or not. Wish we didn't have to sleep. 
0,Curses. Overslept. 
0,*sighs* Nothing makes you feel more poor than planning to buy something you haven't got the money for. 
0,"16 slides done, at least 30 more to come... and that on a shiny Sunday "
0,@Sophhs So excited! He totally deserveed it!! Don't think H&amp;A has much of a chance against UNderbelly &amp; Packed to the Rafters tho 
0,"omg, so confused. feels like an idiot "
0,@knitwits1 sorry to hear that. its awful  anything that is soothing is such a relief.
0,"driving to this thing, i don't even know what it is "
0,When we were in Melbourne we stayed in Roberta Williams' neighbourhood but we never saw her 
0,http://tinyurl.com/ddd7ds    ive gone hyper on my ownnn 
0,A little bored  My eye hurts a bit   I want noodles
0,Tricky pm ahead: dinner with in-laws while cheering on the Blades and Liverpool. They are nice people but alas Manc supporters 
0,Only just woke up! Had a horrible nightmare that the cat died 
0,Poor Ricky  caught up this morning as my eyelids closed at 1am
0,I feel like I should be just now going to sleep. I'm awake 
0,in super pain major cramps 
0,@JonathanRKnight I'm still confused. I dunno what you're talking about. 
0,@HAMMER32 Magnum PI is downstairs  I'm too lazy to go get it now that I'm lying down.
0,"lol, it's probably way to late for anyone to read this, but i'm not going to sleep. i'm weening myself onto a new schedule. its 3:36 "
0,Doing Boringgg English Coursework 
0,"@AngMoGirl haha yeah all is ok...just had lots of outside stuff I wanted to do today, but weather made me cancel everything "
0,Hmmm... still up... haven't been able to sleep at all 
0,I wonder if things will remain on the way up...or if the bubble has just burst? It's been a great two weeks if it is the latter 
0,@shaunjumpnow Lol please tell me what the big secret is? I can't go on at midnight  How are you anyway?
0,Timee To Tidy Up Then 
0,wants to talk to people! 
0,@WalterLiu No way !! Too bad 
0,@shaunjumpnow :o ur lucky the suspense till midnight is soo killer 
0,is short of Followers 
0,@rdelizo35 i misplaced the link  hit it past me again and ill go and look 
0,Missed the gym today cause my leg is KILLING ME. I have my ortho appointment tomorrow. I WANT TO RUN 
0,"@angeloys ha aye, see u next season "
0,Studying now...Steups...First Class Honors left my house this morning. He left a note on the side table saying I wasn't god enough 
0,@Laurenandhearts @nieshaaa getting 2 more teeth taken out....no idea how im gonna eat 2morrow... 
0,"Fuck, fuck, fuck  It's done "
0,5:30am storm passing over but lite rain &amp; thunder ..we might not hav power until this evening ..it could b bad when d sun shines 
0,waiting for my sister to get out of bed finally.. now its about 12:30 pm and I had no breakfast yet 
0,"I could never forget you and your beautiful eyes, and that lovely smile on the perfect body!! &lt;3 "
0,i don't think dad wants to stay another night. h8 u dad 
0,@marypascoe the only way i can enter your bebo page is by using your aim name and aim password  which i don't have 
0,Was out till 5 this mornin!! Hungover 
0,fixing shed roof in the cold and it keeps rainin on an off 
0,were the hell is everyone?  theres no one to talk to 
0,"i wish this stupid headache would go away, 6 days of headaches aren't fun "
0,kinda bummed coz mum says she wont let me skip schoolwork on friday to watch the jb live facebook webcast  ill have to youtube it i guess
0,@cheapvodka Idk yet  they've given him an injection into his stomach to thin his blood and lesson the risk of a heart attack though x
0,Were bout to drive thru the sketchiest storm maybe we shoulda held off on dallas for a day or two. Haha I need to find my Burberry case. 
0,can't do her sociology crossword homework  oh the shame. hahaha.
0,#FryQI http://zoe-tis-me.weebly.com/ How will I be discovered if nobody reads  lol
0,"@dogned ahh, i hope they win - like really bad  they deserve it!  i haven't even heard of those other shows :p aha, xD"
0,@RedAntiques Uh OK rarely. I'm a bit thick this day 
0,Raining day..   but... I love JONAS! ;D
0,@Custardcuppcake My tweets wouldnt send 
0,@xolubi really am in the site now.. and even though i see the icon that says streaming clicking it does nothing and now sound 
0,I suppose i should do some coursework.... 
0,sigh .. i really don't know. sorry 
0,@WeeWorld couldn't find my date for prom 
0,"saw The Audition last night, great show! ICT revision now "
0,had a good 3-day weekend - although the bf was workin the whole time  work-life balance is virtually unheard of in Malaysia....pft.
0,it's 6:39am. i should probably sleep. cause today will probably be spent arguing with Damon again 
0,"If I'm going to watch the reprises, I have to turn of the radio... Don't like that.. "
0,@Sleeperkid So I guess would you say they sold out? I can't tell... 
0,"still can't put twitter on my phone... i think my line doesn't have it, "
0,grey day. Sinus headache. Ugh! 
0,I'll be having bath soon after I finish this track. I feel sticky and filthy 
0,Missed the Pike (yes it's a fish) premiere this year 
0,"@basantam She's just gone shopping...  No, all is good, I'm off to see my daughter this afternoon for a BBQ!!"
0,@mumbrella yes but i'm disappointed with adam hills 
0,@colcoomagnumar all we had in the house was a kitkat chunky  bad times
0,@librarybug so sorry! I looked all over for you. 
0,Wireless poor so my Mac is using Ethernet cable. Guess I'll be partying at #stc09 like it's 1999?  Off to Leadership Day (all day) soon.
0,I just had the idea to go to the &quot;Naschmarkt&quot;. It's a very famous mart in Vienna... But it's closed on sunday 
0,why cant life be easy? i love him.. 
0,@LushiousBabe saydly we don't get the quad here and I want it badly! 
0,"What a beautiful sunny day! Unfortunately, I have a soar throat and a headache, so can't enjoy it. "
0,I'm a bit bummed that I can't load my new background 
0,is Extremely hungry! 
0,"@br0nnie I threw my teddy against the wall a couple of times. I feel better, but i dont think she does "
0,@hithah I hope chase feels better  Do you like how I get wackier and wackier the later it gets?
0,Didn't find anything to buy from the flea-m. 
0,Recovered slightly from Friday.  Wish I got up in time for the car boot sale!  Always next week 
0,@kuhkayla I WISH I COULD! but my exams start in a week!  bummer
0,"@Derrdoo  It doesn't work, it just makes me feel better.    You're right, why do IT play people have to screw up a good thing.  "
0,@simonrim we missed you on SFTW this morning  so looking forward to seeing you in the toon.
0,is not looking forward to work tomorrow 
0,says Please gently let me go... 
0,"Bleurgh, typical that I'm struck down with a nasty cold on a hot, sunny bank holiday weekend  Still, at least not at work feeling so ill."
0,I'm wondering if I'm a rare one who's friends don't give a shit about her?? IT just feels like people are ignoring me on purpose! 
0,Sad after the rugby.  And sick with a cold 
0,@hunterryan89 CHECK YOUR TWITTER ONCE AND A WHILE!! 
0,Queenie is sooo famous in the Phillipines now. I miss her so much. COME BACK TO THE GOLD COAST! We miss you 
0,"I've stayed up most of the night, actually all night trying to brainstorm how I want to write this last essay and lesson plan. "
0,ive had this laptop barely 6 months and already its on its last legs. jeez 
0,"I didn't had the money to but the gray mcfly hoodie, so I thought that I'd order it online. But they don't have it on the internet  xx"
0,I'm so poor. I have a Lvl 62 DK and he doesn't make enough gold. I only have 20G but at my lvl I should be above 150G. 
0,@ladymaryann thats bad that ur moms bag was stolen 
0,idea for lossy text compression? convert to another language with shorter words and less unique characters before normal compression 
0,@TraceyMmm they did and she bloody well came back 
0,@fueledby http://twitpic.com/4gvdf - Nothing this awesome ever happens in the UK 
0,one nice bit of upgrade though is that Avant under Metacity is actually pretty slick even if I can't run compiz any more 
0,"i just got my first tweetspam.. and they used a digg url to hide it  only reason i fell for it, i swear!"
0,"MORNING, TWITTERLAND. i'm bored. and i'm supposed to be on msn BUT IT WONT WORK *kills it* "
0,something is very wrong about this - i'm going into work at 04h30 this morning until 12h30. 
0,"I need to go and have a shower, but Twitter forces me to stay at the laptop - Evil Twitter "
0,Going for a shower soon. Have to do some revision today 
0,"@SnippyBitch aaarrrggghhhh, I'm feeling the pull to register.  Hold me back, last time I registered anywhere was VI "
0,"So far, its a masterpiece of minimalism.  One more day to make it all count and then its back to the ball and chain at my job."
0,My neighbor just had a wheel stolen from a car in his driveway  Somerville PD is on scene.
0,"@Cat_F  I dont think, i will see that "
0,"@rosiewishes But the uni website with all the info I need is down, arghh "
0,ella no suelta na de na!! MISS U BEAAAA  YOU DON'T LOVE ME ANYMOREEEEEEEEEEEE 
0,"In spite of being awake and ready for church 2 hours before the service, I'm not going this morning. #rollcall "
0,"Gah, I can feel pass out times coming on  best lie down x"
0,"Good run this morning (15s ascent time, won't mean much but good), got work to do today as well so probably no coding, boo! "
0,OMG! I'm freaking BAWLING my eyes out! Titanic is so sad!- D'X  &lt;---- That's my crying face 
0,"New Tankard pics... nice, but none of Gerre "
0,@__mares__ not to sure about his hair though 
0,@bedour LOL OMG for a second I thought you were talking about a student ;s 7araaaamm beebisss  3a6ohum meds?
0,@benjaminjtaylor : 7thgeneration post is gone  but I do like to wipe the privates with em and clean the counters
0, This exhibitition is hard!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
0,"@mikeyway GPS's are screwing the world.. killing the fun of travelling, and never knowing how to get to the backends of nowhere. "
0,I thought I just ran two miles really really quickly then realised they were Kilometeres 
0,I wanna be at the logies 
0,omg my drawing table is like whoa and it makes me like football lovers 
0,@Mez3186 I ate all my left over easter eggs now I feel sick 
0,My troath hurts 
0,Finished my Project Monthly report. It's abt 8mb &amp; emailing it out is taking more time than the time i spend to create the whole thing. 
0,My tummy hurts 
0,"@paigetheshiz I do believe my dearest Paige, I just rebroke my back. Gah pain  x"
0,@bondibeachgirl Oh i'm not aloud to watch it now as there is a Wii marathon underway here 
0,I love someone who has fallen out of love with me. She's now in love with another man with NO intentions of wanting me back.  (via #ze ...
0,my body says nooooo but my wallet says yessssssss 
0,stuck at home 
0,is very hungover 
0,i have a headache  bad times!
0,eating porkchop with catsup :p i wanna go out. huhuhu 
0,@Sophhs lol they're REALLY popular here in Aus and pretty much dominated the ratings and nominations. Jodi missed out on a Logie 
0,My tummy hurts. 
0,"sorry my baby isnt feeling well..... also, Poor Noah  eyes are all yucky.. calling the Dr. soon"
0,3 days since ive talked to my soldier!  keeping hope alive!
0,Is tiiired. Went to a techno party yesterday/this morning. And still need to summarize two chapters of art history. Today 
0,Why does my nose keep plugging up?!I don't have a cold.  had dream my mom was preg &amp; going into labor &amp; her husband didn't know wtf to do.
0,@Custardcuppcake Ohhh 
0,have pain in right shoulder and crank 
0,i have an english book to read by tomorrow morning  i dont think i will be able to roves on
0,@natalietran ...he kicked the poor thing away. 
0,the dogs at my parents keep waking me up at 6 am. 
0,is extremely tired and certainly not looking forward to her business exam 2mz 
0,Can't sleep  Its about 4am 
0,still not feeling well 
0,@dfizzy they also just blocked jacob  this is madness..i'm ragin
0,@bobklv yes but the work week in the UAE (and other Gulf nations) is Sun-Thu. Fri is the muslim holy day. My hours were cut to 4 days now 
0,@deadlyx can i have a stuffed mini me 
0,"@timandsam If you don't mind, could I swap for medium blue balloon one? It's going to be difficult to part with a bird on a tea-cup  DM me"
0,the raining always starts when you go away. 
0,@SoAddicted 
0,"@cfunk awww, yeah i wanted Robertson to win...   and- haha yeah, i totally missed you  But I saw you, I think it was on Thursday! (Y) "
0,On the way to LAX. Flying home today 
0,Aww it is such a nice day.  Want to go out but must revise! 
0,Matt Lee is such a talented choreographer/dancer but no one can see past his hair  #logies
0,Is sad that the only man in her life currently is Hans Kelsen 
0,Today I just miss my husband.  
0,My heart hurts. Think I hurt the most important man in my life tonight. I hope not cause I love him dearly. 
0,Aches and pains from Gardening 
0,"@hamishtheworld Awwww, they took the video down  "
0,finally in leicester. too bad no one is here yet 
0,Has to get her stuff done by 8pm(830 latest) logies xD Aww TBL didn't win 
0,@jona_thin For me it's just usual Sunday night dreadness. 
0,"@newsnbuzz thanks for asking brother, i think i am alright now.. my dad somehow convinced them but i have to pay them more of money.. "
0,headache . . . . bblaaaarrrrrggghhhhh 
0,Hello all Anipals !  How is #pawpawty going ?  Soory I could not join earlier !  and soooo sorry I can't stay long 
0,At the airport. Dad's leaving today for Calgary. 
0,just got back from  Church... Feverish. Twitting from my cellphone. 
0,@xoCAZZA lmfao nah that would be impossible as would get timed out all the time lol  uva wise i cld probe do it lol
0,On the way to the last Argyle match of the season! Wanna cry! 
0,@missparys my bf hates me too 
0,Sigh.  Crashed my 500GB harddisk.  DiskWarior managed to mount it but it's beyond repair.  Now sftp-ing to my 1TB raid drive.  
0,I'm having a really bad day!! 
0,Feels like she's been in the car foreverrrr .. Having a bad day 
0,Callan Mulvey should have won... 
0,"Trains don't run so well on Sunday. Missed previous train by 5 mins, waiting an hour for next train. Aiming for #r2picnic for 2 now "
0,The GPSed.com software really sucks  Once again my ride was not recorded.
0,4 AM AND STILL CANT SLEEP!! FML SO NERVOUS 
0,"@BarbieBibiana jus waking up with like a WHOLE BED of clothes to fold up, so i guess im occupied for the next hour "
0,"gone back to bed, have a migraine "
0,@lucy Uggh.... Shit. 
0,"gee this is so hard, when a recipient is not following you you cant even send a direct message "
0,@mumbrella that would be what wogan did for eurovision. last year was his last 
0,@LadyDi612 I still don't appear. Twitter doesn't like me.  I only changed my username I didn't delete/restart my whole account...
0,"Going to see a lady about a guinea pig. V excited but they are only  1 week old, so we can't take them home for another 5 weeks. "
0,@transcribe I think I heard from someone that Gretal was writing her own stuff for tonight but maybe she won't admit to that tomorrow 
0,I miss my Daisy  ... ugh fuckin bitch
0,"awesome cuddles, awesome weekend and it'll all be over tomorrow "
0,"@kyunghan I don't even know why I keep mine. It's supposed to make you feel better about improving, but I feel so sad when I see them  !!"
0,"Moring all. Bad news, after a night in the hot press my phone still isn't working  Looks like it's a goner !!"
0,@kimclara  Still in the hospital. I am hating this. Why do they do this to us?? 
0,"everyone getting ready to go for the IPL match, take me with! "
0,@Jacquies do what 
0,@jessegina hey jesse. i have somehting to tell you... its kinda personal. you have another person growing from your neck ewwwwwwwwwww 
0,@ChickenStudios Ohhh. @remy_foster I have clothes on now 
0,I miss twitter.  i lost 2 followers. okay.
0,says chy chy cuit. . . chy chy cuit. . .kngen kmu nie. . .  http://plurk.com/p/riv7n
0,Drink my dink and Smoke my weed my good is friends all I need... 
0,"bah, time to get some ironing done "
0,"Not getting updates on my mobile, it's been verified but not receiving updates,  boo!"
0,i visit @helloimlorena's twitter every 10 minutes and click on 'Follow' button just hoping she'd have unblocked me naw...  
0,"wonder if i'll make 10,000 tweets today hmmm do i win anything? blue peter badge? nope "
0,Biology is stupid  Exams are either.
0,"@alexiskn We missed you!  I'll put up a photo or two once I get home, if that's ok with @jordiscrubbings."
0,"@DowntownRob I wouldn't mind, except my sweetie keeps the opposite hours  makes it hard to embrace my inner night owl!"
0,Mmmhmmm morning. I should really work on not sleeping in... Someone come do something?'sazz can't come 
0,@GunsmokeKath They both die 
0,My tummy is rumbling  I need McNuggets.
0,I lost a follower ... 
0,Hopes she misses her flight. Don't want to go home.  *sook*
0,Oh so restless. 
0,@Wossy It definitely is the best day of the week - it's absolutely gorgeous! Just a pity I have to revise 
0,"@C_S15 Nice, though I can honestly say I had no clue what was going on there! Started Bioshock last night, scaring me already - big wuss "
0,@Jason_Manford hav a gr8 bbq. my fella has gone to s.wales on buisness.... sigh. 
0,"urghhh, i'm getting makeup everywhere. "
0,on my way to work 
0,@trickyshirls whoop lol i have 22  but in 1 day so not bad lol
0,"My voice is now lost from Friday, actually killing me! "
0,#hdtv reception particularly bad tonight. must have caught something from the capped modem 
0,@samuel_l_bronko Noooo ... the Bulls went down? 
0,i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu 
0,has to start coursework very soon  Jonas brothers presale tuesday =D
0,Cannot push the L1 button 
0,jelous...ugh...I hate that... 
0,my eye still hurts from the hockey stick 
0,"@Tieuho h?c, l? long nhong ngoï¿½i ???ng tr?n 1 ngï¿½y, cï¿½n l?i n?m nhï¿½, hem bi?t cï¿½ g?i lï¿½ vui ???c ko  ss thï¿½a nï¿½o?"
0,just beat peter in bowlin... but then he won 
0,Off to work again 
0,@LucasCruikshank I feel sorry for you 
0,Trust my dad to divert the traffic. He always has to get involved   http://twitpic.com/4h1sn
0,...one minor over look caused me to miss my mother  _ at least I spoke to her &amp; can go back to sleep!!! : D
0,life got me restless. i guess its all about the mistakes. even the HUGE ones. 
0,is poorly sick 
0,Temperatures to be taken twice daily and exams no longer held in the hall.. Back to the stuffy classrooms everyone.. 
0,The suns gone and looks like rain 
0,@nwjerseyliz good luck with that. I had to switch to satellite radio to find something good. 
0,"Full of the cold! Feel rotten! Feeling sorry for myself! I hate being ill, "
0,My neck still kills  Also Sundays still suck! lol
0,must study for law today. leaving stras so soon 
0,Jack Kemp dead at 73. R.I.P.   
0,http://twitpic.com/4h1sr noosa mozzies... I'm scared 
