Sentiment,Tweet
0,@OfficialRandL when is the announcement? i stayed up late last night 
0,"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???"
0,ITS NOT ENOUGH TO SAY THAT IMISS U 
0,This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
0,"@RandomlyNat Jeez, I was just trying to help  Haha."
0,@SupaMagg that happened to me saturday night. along with my glittery green lighter! 
0,trying to reduce the number of cigarettes in each day! 
0,yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to 
0,gotta do my cooking assignment  its too hard
0,"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never "
0,"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here"
0,@mamasvan lol - nope! but i did have complete #camerafail 
0,@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!
0,My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!
0,@jillianfish tweet something damn it!  and hang out with me please? 
0,@anistorm 
0,"I'm SO behind in video games, and everything for that matter. I'm yesterday's news "
0,"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha"
0,Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! 
0,http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. 
0,When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. 
0,@B_Barnett I did not really see that coming 
0,"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. "
0,it'll take 3 days for my sister to get her passport 
0,@nicolerichie OH MY YES!! i miss 
0,Uh oh... I think I am getting sick 
0,Good GOD they ruined my belly button!!!  
0,Watching Who Framed Roger Rabbit. Makes me miss Toon Town. 
0,"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through "
0,running nose + spinning head = not a good combination for a meeting! 
0,@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence 
0,Nasty budget due and my iphone is being sent to Apple today. 
0,@Sofii_Noel thatï¿½s bad 
0,"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything"
0,I'm so upset that I missed my chat and quiz online because my free internet has ceased 
0,can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! 
0,Car show season has started without me 
0,my throat is raw. 
0,@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real
0,@frago I hate you. I didn't need to see that. I need to call my therapist now. 
0,Twilight didn't come yesterday  fingers crossed for today
0,@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!
0,is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for 
0,"You know, I was thinking... I need money "
0,omg..its jst teusday 
0,@ddlovato @David_Henrie ummmmm i cant find it. 
0,Just heard that they found Sandra Cantu... She was only 8 yrs old 
0,@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...
0,@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that 
0,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! "
0,stuck at home 
0,@nomadicmatt mine is 1/10  how do you get it up?
0,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! 
0,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  "
0,"Heading to Altrincham, again! Out of hours install "
0,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx
0,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!
0,@lauredhel  What happened?
0,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue "
0,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone"
0,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?"
0,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. 
0,@margaretcho what happened to your show it was the hightlight of my life 
0,This is the best leather sofa in the world!  It's in the office though which means I'm still here working 
0,Still 3 more days until my Internet gets uncapped 
0,"If he doesn't get better in a few days, he could have something lodged in his belly "
0,i Love my atekinzz so much. &amp;&amp; i soo miss her.. 
0,I wanna sneak into the zoo and play with the kitties 
0,@lolitariot oh no  hope you're not getting sick too!
0,@alejandralei i dont think i can cause its my cousins birthday party 
0,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!"
0,the angel is going to miss the athlete this weekend 
0,trust is hard 
0,have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend 
0,Grr i want to keep reading but if i do i wont have anything left to read 
0,"atekinzz, where in the world are you?? "
0,@RumLover No! u supposed to be my date 
0,"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats "
0,Crap. I need more dresses too. 
0,@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. 
0,@Brodhe geez ur no fun are you 
0,I wanna be in a punk rock band again 
0,@jyesmith That's a lot of angst for a Tuesday afternoon 
0,I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!
0,has a huuuge headache! omg I feel like crap! 
0,@Anistorm Sorry 
0,@cleders sorry...i was rooting for them too... 
0,"Man, that took forever. "
0,@shandasaurus  I see.
0,I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. 
0,"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks."
0,Just lost $160 
0,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before 
0,@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people 
0,Going to sound vain... but running out of my fav lip gloss 
0,"@stuiy never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky "
0,Why is that when you have time off from work you get sick? 
0,@pratama Same iMac came out $320 more in Indonesia than the States. 
0,Dammit... I need to stop buying furniture 
0,@Miss_Sil no i was half asleep and turned off the laptop after that 
0,"Death is peaceful,  life however, bites "
0, i think @JonathanRKnight lost the net ? sure hope not
0,"http://is.gd/r8Zf,  http://is.gd/r8Zy, and  http://is.gd/r8ZG - test footage with my girlfriend (in HD) The dark one is underxposed "
0,Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!
0,Seems jRuby support for hpricot is now two versions behind 
0,@JinxCat Unlike my sister...I still don't have one 
0,Fraking app store is pissing me off   http://tinyurl.com/c4ooho
0,Logging out. I need to study.... 
0,anyone else having problems accessing TTB??? I cant get on!!! 
0,I strongly dislike people who make stupid comments and dont know the whole story 
0,"@emmaketurah  i'm sorry Emma, is swarley a goldfish? i'm sad for u."
0,"All my tweets are already gone, aren't they  Missed you guys tonight."
0,Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. 
0,"@Snick_the_Dog If Izzy's on the cat tree, she'll stare him down, but if she's on the floor, he chases and she runs. "
0,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba 
0,@HumanOpium pretty much just scary for me 
0,@ilovepie mines too... I'm finding it well hard to get fit... 
0,"Good morning! Ready 2 go, but I want 2 go back 2 bed "
0,hates waiting for mails 
0,wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night
0,"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad "
0,@JonathanRKnight aw ok goonite....  
0,ill so i cant go to the cinema!! 
0,Fell asleep . . . Really didn't mean too  *christina*
0,"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep "
0,my lymph nodes are as massive as rahm emanuel's balls right now 
0,Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite 
0,is missing playing my trumpet 
0,My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now 
0,@sasii I know exactly how you feel! 
0,At work 
0,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. 
0,@hert Jesus Camp? Yeah... 
0,"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. "
0,Turtles are better than my Mac - lasts longer and moves faster 
0,I am soaked. This is not pleasant 
0,@ginayates Sorry to hear about Maggie.    Thoughts to your mum.
0,"@ewarden, you may have to email this one to me  I hope you feel better."
0,@miamiiboii dead @ yu gettin on wen im leavin 
0,@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL! 
0,@phlaimeaux where are you? 
0,stupid arranged marriages... i'll convert so you can marry me...love you! 
0,"@emilyruppe Well he said that he is a looser, and that is what the show implies "
0,Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 
0,fuck omg  austins always there though man &lt;3 love you
0,@nicolerichie I cried so hard when Matthew died 
0,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off 
0,@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. 
0,@lovebscott absolutely not!! 
0,http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out
0,im soooo cold right now 
0,@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin 
0,@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference 
0,Tumblr: This is exactly how it feels wearing a ï¿½tieï¿½  http://tinyurl.com/c8bvqh
0,@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever. 
0,watching old videos of dance team and such... makes me miss it  
0,Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3
0,Struggling hard with Inventory 
0,@ddlovato Do you hate us?? Please don't 
0,@ballinbitch haha im not THAT ballin. I still got bills to paaaaay 
0,I'm in one of those days when I really just want to work from home.  Crap. 
0,@paul_e_wog Wait...is it a game or just episodes? I'm so confused. 
0,@carlyw66 HAHA. I cried...  I guess he did....
0,I don't get statistics!  Its all a bunch of mumbo jumbo for me.
0,"@sloanb Got it, sadly, only works for UK &amp; US at the moment "
0,Evicted 
0,doesn't enjoy learning CSS. 
0,@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u 
0,"@heidimontag I  dvr'd it and went to watch it, apparently the dish network went down SO I MISSED IT    I will have to catch a rerun!"
0,@JessDubb lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather 
0,@LizChavez I can't set my feet on the ground. The missing eyelid people might get me!  
0,@daniela_95616 my english professor would be ashamed. 
0,[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7
0,"Came home from Cross County, Tired as "
0,I don't want to walk home in this snow. Who wants to pick me up? 
0,"@heidimontag Lauren is being stubborn. she loves you, you love her.  I feel so bad for you, though. it made me cry  lol!"
0,is grouchy. and wants bmar 
0,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. "
0,Not feeling well and back hurts 
0,Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now 
0,I can't take this heat! It's like an oven in here. I feel sick nwo 
0,@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php
0,Boredd. Colddd  Internet keeps stuffing up
0,"I had a horrible nightmare last night which affected my sleep, now I'm really tired "
0,"im lonely  keep me company! 22 female, new york"
0,@Born_4_Broadway Lost  and it was St. Ignacius Prepatory School. Haha.
0,@birutagme yeah  it was really depressing... stuff like that gets to me
0,"@whoisariston No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ "
0,@greggrunberg hey you said matt was gonna go all ballistic... i was disappointed  good ep tho mostly
0,ugh horrible ending to the sandra kantu story  prayers go out.
0,@danielledeleasa http://twitpic.com/2y1pe - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names
0,Morning folks 7.00 am ..yawn! Up &amp; away to see to horses - hope Twitter is better behaved today!  Last night was a travesty 
0,@QuanDotCom I miss mine too! 
0,@AmandaEnglund Sorry to hear about your loss.     There have been many this year so far.
0,@nicolerichie Gossip Girl was a repeat 
0,@InYourEyes2410 I reckon 
0,finding it really hard to use twitter 
0,I've been stuck in this house for two days 
0,is really sad and doesn't really know y!!??!!! 
0,@thousand_miles no 
0,"Maybe one of these years I'll get a tax return.  A girl can dream, right?"
0,"Back at work, tired as hell and i feel a cold coming "
0,@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH 
0,"@hannahsix cream for his eye and he may have herpes - not ocular herpes, but a different strain.    He's doing okay though."
0,gotta repeat  whole art folio cuz old one with a whole terms work got wet 
0,I'm ready for the weekend already. It's only Monday. 
0,@lovebscott umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now! 
0,"has Finland sleeping for the night, not really enough time "
0,@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest 
0,Shiner is taking up all my bed and blankets! 
0,@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH 
0,wants to cry 
0,I need to go to the bank tomorrow before I go broke... 
0,"This earthquake in italy has me sadden.  it's only three hours away from naples, where my family is "
0,"i should be sleeping, i have a stressed out week coming to me. "
0,@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks
0,has hurt her ankle!! and is going to the dr 
0,@raymondroman oh noes. how did you manage to send something to the trash can AND empty it without noticing! i feel for ya 
0,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper 
0,doing make up shit 
0,"Photoshop, I hate it when you crash "
0,vacations makes me feel sick! 
0,you shouldn't have gone 
0,listening to Murd and 9th wonder- just chillen out missing my crazy sex life  
0,"@louie094: shooting!?!! be careful, luisa "
0,@hillary006 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?
0,is at Beso in Hollywood... so tired 
0,"I don't want to wake up early tomorrow.  Damn you, work!"
0,just finished watching the movie Prayers for Bobby. Broke my heart 
0,@syekr is myki really horrible? 
0,@stephenkruiser i had 2 put my dog down today too  someone ran her over
0,@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! 
0,"@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops "
0,"@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! "
0,came back from running and took a shower...why does my lower stomach still hurt after exercising? 
0,watching Fallon with mom and working on a project...school is hard 
0,56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there 
0,@stephenkruiser I am so sorry to hear that!  Take care!
0,@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others 
0,"@GABBYiSACTiVE brat! You have to rub it in, don't you.... I want a mocha "
0,KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ...
0,@redvinylgirl my mom has it. I wish you the best of luck 
0,I so hate homeworks -.- My head hurts so bad 
0,got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up 
0,@gigdiary I know -  was a little depressed that we ate so much last night there were no leftovers today 
0,"well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... "
0,sad day: manu out for the season 
0,@stephenkruiser You poor spunky...its so sad...my Rotti made it to 10 and I had to go down the same path....I know how you feel 
0,im sooo sad right now  i need a hug
0,"wants her step brother home  im so worried, you dont even know. i hope he knows how much i care for him..."
0,@heidimontag just got done watching the hills! loved it! excited for the next episode! and im sad this is the last season! 
0,@ryanmwilson aww that stinks!  *hugs*
0,"I'm tired. I feel like crap. And the world feels all crummy. Make me happy, USB disco mouse. "
0,"i dont want to believe what im reading...buu,so sad "
0,Wondering why gamebattles is down 
0,White trash vs us... We were outnumbered.  http://twitpic.com/2y3jp
0,"@emitstop So true, I have it and don't use it "
0,"Spring break is here at last, but no one is here to celebrate "
0,Morning! Bah Car won't start.. waiting for the ANWB.... 
0,"@katebornstein which is pretty anti memorial tattoos   but for all but the strictest, there's no official BAN, just disapproving family"
0,"Balamurugan, a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture"
0,@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know. 
0,"I wanna rock a Maxi dress @ Coachella, but lacking funding "
0,Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo
0,"I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids, Egg hunt Sat, Spiral and DMB Sat night and Easter!"
0,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page 
0,@stephenkruiser that's horrible  sorryto hear that.
0,@David_Henrie i cant find it! it says dtmafiaofficial doesnt exist!there's jus 1 dtmafia i found n u dun seem to b followin it  wht to do?
0,i thought you would support me on this 
0,"augh, eff sarth  i stole some of MIL's nail polish, its pretty! =o"
0,Wishes I was on the Spring Fling Tour with Dawn &amp; neecee Sigh  G'knight
0,The Hoyts Distribution NZ website isn't working for me. Great. And it HAS to be like this when I need it most 
0,@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot 
0,wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  )
0,not feeling v good abt myself 
0,i just got a text from sarah 
0,Another day at centre point - this time an early start so guessing train will be rammed with commuters 
0,"Four games this fall: Modern Warfare 2, Halo 3 ODST, Brutal Legend, and Bioshock 2 I need more cash "
0,"@d_castillo ugh, that's disconcerting "
0,@Devinthedude007 actually the whole site has finally been taken over by those damn russians 
0,MY TWEETS ARENT GOING THROUGH 
0,"Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US."
0,"iLearn is down and out, great considering finals are this week... "
0,@Carmonium i'm stressed outttt 
0,Also I shouldve Bern asleep an hour ago 
0,trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see.
0,Re-pinging @Kyle44: Custom icons I made! =] look cool but the edges could be less square  might look bad on a diff background
0,I want to be back in LA 
0,@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. 
0,@lilbucknuts41 not an option 
0,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. 
0,@thestar_rage I want one too    is the branch in MidV open too?
0,"@daNanner aw, sorry to hear that. "
0,"Change of plans, we ordered Macs instead. Time to hit the books! "
0,@polhillian YUP. 
0,@NKDreamer did you see Donnie's tweet stats? almost 700 @ replies...and no JRK 
0,"@tim_grainger nah, I haven't received my stimulus yet "
0,@ikimb0 i just seen ur tweet . plz write bak if u get this. i havnt got one reply bak 
0,@McCainBlogette Awwwww and you were trying to go to sleep 3 hours ago 
0,"@stephenkruiser I'm so sorry to hear that.  It's always sad when we lose those close to us, as we loved them."
0,cant sleep but im still feelin like a piece of shit 
0,@stephenkruiser oh  my sympathies. it's a hard decision. i always hope my old border collie will go in her sleep. she's 14 too. *hug*
0,@josephheustess ...well there was this really cool part where... i wont spoil it 
0,@limbecky I'm doing the time warp without you and am sad. 
0,"@theresawhite this is true, lol but it's still a slap in the face after such a warm end of march "
0,I hate converting movies just to put em on my itouch 
0,gross i have a pimple 
0,@Torturedlady yea  ma'naaaaaaaaaaaaaaaaaaaam (marwan accent) lol
0,one less follower tonight 
0,@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.
0,I feel like I am the only &quot;twitterer&quot; not on TweetDeck. 
0,@Wyldceltic1 He has Karate tournament in 8 weeks  
0,going to sleep can't be up until 1am again...and no I didn't finish my statistics homework! 
0,North carolina baby!! Aint nothin stopping them but the nba draft 
0,Can't sleep again 
0,"I reaaly miss john mayer's twitters.  fuck rude people. Remove him if you don't like his tweets, bitchfucks."
0,is going to have a late one at MQU today 
0,im so tired of work...i need a life.... 
0,"just leavin work, my feet hurt "
0,@PlayRadioPlay that was so sad and unexpected.  i totally cried haha.
0,Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... 
0,Still doing my homework!!! 
0,A little sad 
0,@deepbluesealove My Mom &amp; Dad both get up around 6...too early for me 
0,should've been asleep two hours ago 
0,@stephenkruiser So sorry to hear about your dog. 
0,"Funny how the little things make me homesick, criminals breakn n2 a brownstone on LawNOrd CI made me misty "
0,"@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago "
0,im on val's mac in iitsc clubroom. still sweating 
0,@stephenkruiser awww so sad!!!  I'm so sorry!!
0,UpdatingFFE.  That gives me nothing to do for a good twenty minutes!
0,"Hot compress not rily workng for pulled muscle  gng to bed, good night"
0,Have an invite for &quot;Healthy Dining&quot; session at Ashok Hotel today with Exec Chef R.Chopra but damn workload - will have to skip it! 
0,@stephenkruiser I'm so sorry to hear about your dog   wishing you happier days to come!
0,@hellivina I miss 'em too. 
0,"@misstoriblack cool , i have no tweet apps  for my razr 2"
0,I'm off too bed. I gotta wake up hella early tomorrow morning. 
0,still procrastinating... i hate organizing my clothes  there's just so much....
0,"Just been playing with the new Mobbler v0.4.0 and it adds some great new features, but won't play music on my E71, like v0.3.5 did "
0,@latroneb oh but there's one bestie missing 
0,"@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. "
0,I'm up way to late to be working for a client 12:10 AM  #fb
0,blegghhhh i have to go to work 
0,Back at work  @ John Muir Dr http://loopt.us/KoqAbg
0,@DAChesterFrench I emailed you yesterday and u never responded 
0,It's going to be a long year for A's fans. 
0,Just got done watching the new House episode.Definitely one of the saddest episodes ever. 
0,Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  
0,Sleep time.  Tomorrow is gonna suck 
0,WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   
0,@AmberPacific i know i dont know why i said that 
0,CASH RULES EVERYTHING AROUND ME 
0,Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night 
0,i feel sick  too much icecream
0,@faithgg45  this computer doesn't have shockwave...blah  no account yet
0,@RubyRose1 awww wish i could go! but its in sydney 
0,@luxuryprgal hahaha suriously! I feel like everyone knows this show is a joke except lc! 
0,"I just can't spell today, i totally suck "
0,are you vaccinated against chicken-pox?should I vaccinate my 3 yr old?I am SO confused about this damn thing 
0,@ school  at least last day!!!!!!
0,Yawwwn! Gotta get up early tomorrow  who's ready for the weekend???
0,i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!
0,@stephenkruiser i so sorry for your loss. my brother dog sam is sick w/cushings disease. 
0,Back to work. I get to spend the next 8 hours alone in the dispatch room 
0,"there's a new kind of starburst: favereds. sounds fab, bc cherry and strawberry are MY fav red's but they added watermellon and its yucky "
0,"Well, so much for being productive on my 2 days off from Angels "
0,@andreabakes Oh gee - insomnia sucks   Have you tried melatonin?
0,@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know 
0,@heidimontag I wish we would get it the same time at the rest of world. unfornately I am in Cairo and have to wait for mtva to play it 
0,heartbroken over little sandra. prayers are with the family. 
0,"@hadtobeyou I'm at 900 words, it's all can do  I'll finish tomorrow maybe"
0,@shortiethug how come ur background covers the screen but mine is in the corner? 
0,"Wrote exactly three lines of dialogue tonight, then gave up. "
0,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing 
0,Sliced my finger 
0,going thru town and traffic on bypass is stink 
0,Ugh can't sleep.  Wish i had a good cuddle to  Make me ass out 
0,I hate when software update downloads updates without telling me. I never know what's downloading when it is 
0,went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-
0,The internet is hating me. Night i s'pose. 
0,@contactabe I'm so jealous.  I missed all of opening day this year 
0,It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!
0,"Debating if I should just shower now, so I can sleep a little later tomorrow "
0,My stress always culminates with physical pain.  
0,need to sleep. but cant 
0,my little pinky finger hurts so much.. 
0,@sarahsaturday I'm sorry your gift card ran out.... That suck. 
0,home for spring break. no one is home tho 
0,I accessed oneindia.mobi from a Google phone (Android). It doesn't support Indic languages 
0,Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well
0,@MTsiaklides aw I wish I could! I can't really speak to my yia yia because she doesn't speak english 
0,@winggato no free comp lol 
0,getting ready to clean the house from top to bottom 
0,crying  my friend is moving away tomorrow 
0,@swiftkaratechop STOP NOMNOMS!!!! ..you didn't share!  Night peoples!!
0,"thinks she is getting a cold that she caught from Daddy.  Oh no, my trip would be ruined. "
0,@moony394 yeah  is it bcoz kal penn is a visiting lecturer somewhere n cant be on the show anymore? im gonna miss him 
0,So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper 
0,What? Apparently it's 52 degress at 11pm in Washington State. I miss winter already 
0,being bored at homee 
0,massage was great. i just spilled coke all over my desk  lame. watching the simpsons as i've finished all my hills dvds.
0,@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite 
0,has a mild left inner ear infection.. and its got this irritating &quot;blocked&quot; feeling since sunday.. 
0,@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile 
0,It's only tuesday 
0,Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha
0,Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night 
0,@kalichosich awww poor puppy is she ok? 
0,i might break down and eat some buffalo wings tomorrow 
0,"Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of"
0,Fed bokkie too many birthday treats-sicko 
0,"'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' "
0,Work laptop is officially dead .. Not happy at all.. 
0,"My goodness, it's freezing down here !!!!! "
0,@heidimontag why do you put up with him!!!!!  You should listen to your mom 
0,is stucked in Paris and can't even travel into France (for work) 
0,"@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! "
0,aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.
0,I am worried that I won't get my $900 even though I paid a buttload of tax last year ! 
0,"Okay, so.. STILL NO SCHOOL!!!! "
0,IS PHONELESS  ...NOW OFF TOO SLEEP
0,"Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted "
0,it is really cold 
0,cant sleep  she wants to dream!!
0,Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!
0,@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. 
0,@Cronotriggers  that's sad.
0,just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38
0,"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. "
0,struggling with eam law 
0,Why can't I sleep like her  http://twitpic.com/2y3ty
0,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.
0,My 4 year old (18 year old) is driving me around the twist...i don't want to be like this 
0,"Well, that sucked. "
0,i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  
0,"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy "
0,@stewiebrittany no  i dont even know how to ride it
0,"@MonaSmith sadly, yes. i think i need counciling now "
0,"making myself ready for school...don't feel like going, but have two tests "
0,Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. 
0,Anybody know where my iPod went? 
0,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
