Sentiment,Tweet
0,i gotta go to the bed  ...well i have some fun tonight! YEY!..
0,@Jason_McIntyre with heels. ;) hope I won't have to wait too long 
0,"Have a bug bite on my leg the size of a dime... kinda purple it looks like. It's right behind my knee, so hard to see.. "
0,burnt my lip  watching role models with chris.
0,@alexthefob1991 no message 
0,sdfhndhodkdjfhosigh where is @KetPrincess she's not on skype  I need to show her something jeez.
0,@MarcusEaton My sister called me about a fledgling robin in her grass..I tho't of you and your bird. I'm sorry she didn't make it. 
0,@justinthen oh dear... Poor jamie boy  hope he gets well soon. Go buy him new ben 10 toy to cheer him up lar...
0,@thoushaltkissme just the phone part. my mother will not leave me alone about the boy part. 
0,Sick  I'm glad I'm finally off work to just rest! Someone bring me some orange juice and some soup please!!
0,@itsdoro whats with all the sad finales! boo  damn i have pd due tomorrow. otherwise i'd wath greys. maybes later hehe.
0,wishes for every week whole court  http://plurk.com/p/ua2ep
0,@nixg awww don't worry!!!!  it's okay.
0,hmm talk to me  i feel so left out
0,my head hurts 
0,working in the morning finding it a bit stressful the last couple of days  but i bought a shoe wheel and its amazing! took 4ever to build!
0,really bummed out :/ the only thing thatd cheer me up is @patmaine @replying me 
0,i need my bff shoulder to crying on 
0,@ninjASDarkness I know 
0,i still have not chekked out from the quad...nor have i received that money im waiting on... 
0,I was good 
0,Do we have t wait till 2morrow....??? 
0,"Brunch in 3 hours, so NO breakfast this morning "
0,"_girl: on way home frm gig ~ featured 5 of the city's entertainmnt award nominees!! Had gr8 soundNcrowd, but crowds lightr than usual  .."
0,at work looking forward to going home and sleeping in 7 hours 
0,@faulko1 Great ta!!! A wee bitty hungover though 
0,@BOLIVIANA914 y didn't you invite me 
0,"Posted @ wrk when i kno damn well i'd rather be out partyin wit everyone 2nite  ...well, after im off than im hittin the hotel 4 the a ..."
0,How does twitter on nimbuzz work? I have told nimbuzz to add twitter but i don't see anythin different 
0,@mrssweetness2u lol my arms r weak 
0,@morgwn It's not looking good 
0,@kev_mck I miss steak and kidney pie and chips 
0,I have allergies and my eye is irritated and i think i may have pink eye again. Ewwww. 
0,"so it saturday nyte, tha nyte is still young, im off of work and theres nothin to do. so therefore im goin to bed "
0,@JasonTrenton Hmmmm that phone seems useful but I have AT&amp;T and don't want to switch  I hate phone companies.
0,i have nothing to doooooz  text?
0,I want to take it down...but I'm not tired 
0,"well well well - time 2 humble myself and congratulate man utd on their title victory - 3 in a row is impressive, tops chelsea's last 2 "
0,@BrianMcnugget i can't see it on my phone  whats the video about ?
0,@seantheflexguy *nods*... I'm working on it. A lot of people don't seem to care tho 
0,@erikkobus No but I really wanted to! Im not allowed to go to anymore shows for a while. 
0,Why is it always an oven in my room? Downstairs it's so cool  
0,I'm going to have to call telecom because the wi-wifi on my laptop isint working 
0,worst part: get home tired and take off the make up 
0,"Sorry Tweeties, it's so dark in here!  Maybe next private party! "
0,@kaz2251 I want be a daddy so badly   Then I can understand what Diane Keaton's character felt in that movie.
0,Thanks a lot for not answering your phone 
0,morning all i was up wi the birdies the day!  and got a hangover from hell!!! 
0,@doniellemorris oh gosh girl!   How painful!  You have my prayers and I hope you feel better soon!!
0,"Poor blackberry, more twitter then it could handle "
0,about to head to Walmart...Ughhh another boring Day 
0,@RobMeDaWrongWay who posted them?? I think you're right. 
0,@mplovesyou yeah i heard about that on 1075 earlier. I wanted to go but i had to go to my sister's3 hour dance recital. 
0,@licokitty ugh gonna be long nite  he cant get mad @ me...he lost $500 ***** tears.
0,I'm sad Tim Lincecum deleted his facebook 
0,@allconsoffun &lt;3 We need to live closer to eachother 
0,Sorry 4 the l8 update.. arrived 2 days ago! Just watched 'Obsessed' @ Camana Bay. Back to Toronto on Monday... 
0,Headache 
0,"Best night ive had in a long time, wish you didnt have to leave "
0,@GeaDenanda miss youuuuuuu 
0,wants to bake a cake but doesn't have the ingredients in the house to do so 
0,got off early tonight. Yay! Now all I wanna do is go swimming....I guess that'll be for Monday. 
0,"listening to 'Loving Wings' by Dave Matthews ? http://ifly.by/1cfa @FlyByMusic holy shit @steveagee, what not twitpic?? ha poor@jgarlin. "
0,@SquireFred We saw you and @monkiyo on stage all the way over there and were sooo bummed we couldn't watch!!!!    #hbmf
0,Patent laws suck http://bit.ly/CjbBs  They are killing my SmugMug. Please retweet  (via @gpaakkonen)
0,this movie makes me want to hug my dad  -sniffle-
0,"im so bored................... huhuhu....... coz theres no online    only me?????huhuhuhuhu,,,,,,,,,,,,  and to david archuleta: pl ..."
0,Oh man I missed tweets from @trishw5 @thetahealermaya sorry  they didn't show up on Twitterberry. I'm looking at the web @ replies now!
0,@kimberlimorgan I have so many many drawers in my new place but I kinda miss sharing with you 
0,"@TaeLuvsMusik ummmm, you gon gimme a prom pic right? you mad at me? "
0,@NKOTBvalentine  I think i am going to shoot myslef  NOOOOOOOOOOOO Jon Sang and we Missed it PLEASE TELL ME IT'S NOT TRUE
0,@comeagainjen omgggg I wish I were there  I miss you guys! Let me know when I can kidnap you two for menchies and a movie!
0,Me: I have a problem.  @allisantos: It's called LOVE!
0,@Meka79 That ain't a good look. Nothin sexy about that. And I get joked everyday 
0,"@raina_mae, @misslez hey, how come i wasn't invited to a buffet? "
0,Long tiring day! Its been great though. its effing hot and there isn't anything to do 
0,"@its_lushotology so yeah get your green day tickets! doubt you'll be on the floor, though.  #greenday"
0,Hates that everyone's status is about how GREAT last night was 
0,I'm sorry to see Animated end   @ DerrickJWyatt
0,I don't feel so well!! I think I may be getting the flu  We'll see bout church in the morning!!
0,says... &quot;He can only remain in my dreams and fantasies in my head and he'll never know i even existed&quot; 
0,"aw crap i've become one of those &quot;twitter = msn&quot; people  sorry, mutual followers."
0,im so stoked!! 3 more days till skool is OUT!!! imma miss all my BFFL's tho. 
0,Oh no! The pit of despair! 
0,@trinit3 oh daaaaaaaaaaaayum that look like it hurt sooooo bad  I will cry for him if he didn't but I KNOW HE DID
0,My night is shot! Im mad  I wanted to go out
0,@itsybtchyspider alright-good-missed u-sorry to hear about your loss 
0,sick of being too shy 
0,"wahliow,micheal is so heartless.i am so hungry and he's not willing to help me buy food "
0,I was watching a documentary on fidel castro on youtube and suddenly my internetz went away and won't come back! Coincidence? I think not 
0,@jackiedawn You should've met up with us  it was fun. I didn't drive though! Too many mojitos. Hehe.
0,"Just got back from the hospital. Seeing a girl who's like your little sister in so much pain, is the hardest thing to watch "
0,CAN SUMONE PLEASE OPEN MY BOTTLE? 
0,@DorkierThanU lol saddd 
0,@ObviousPandaPR 
0,@aplusk that wasn't cool 
0,"@shaneheadboy you follow a lot of brazilian girl, why don't you follow me too? "
0,never thought he'd see a Star Trek movie with &quot;Sabotage&quot; by the Beastie Boys as part of the soundtrack. Growing up in both worlds = old.  
0,I'm here in the house...all alone...by myself 
0,@B_Smoorez at this point anywhere I've put in apps at like every dept. store in s'ville... No one wants me  lol
0,@kaitloveshu awwww.....you still not feelin good  
0,@RUDEGIRLONE I am lost. Please help me find a good home. 
0,every muscle in my body.. is aching 
0,"@emajik blip hasn't been reliable, songs become progressivily harder &amp; harder to load/find  I go back/forth. @grooveshark is dependable."
0,great. 29th bday is gonna suck. 
0,@MattMarzani I hate third wheel 
0,is it sad that i just want him to tell me goodnight? 
0,@mrssweetness2u if u wasnt so far i would  i want it now lol
0,"love sick? yeah, i think so "
0,@RyanAkaIMTF ohh i see. LIke throwing broken bottles at people? yeah relationships kinda suck. Guys usually  wanna control me 
0,Had a fun night watching movies with james. Missing the boyfriend like crazy 
0,"Finally departing  shuda went over to hypes earlier, it was fun! Bye bye LA, see you soon! x"
0,"Actually slept human hours and have been strangely productive today. Organised even! Now, six weeks worth of expenses "
0,Just added up how much I spent today. Considering I didn't get funding for this fall I better start cutting back on stuff! 
0,Tied our hockey game 3:3. Were ahead most of the game and almost beat a team that's been unbeaten all-time. Screwed by the ref in the end 
0,I have some type of bite on my leg and it hurts  this isnt normal and now my leg is swollen fuck my day can't get any worse
0,I bet this device is already made to. I would not put it past our 'leaders'  to seek and destroy all humanity. 
0,@iCoCo yeah the iphone is a sexy phone I'm not going to lie!!!! Hope you get it back I broke mine after four days 
0,FInally bought a silicon case for my iPod.My laziness to buy one caused a lot of scratches on my iPod. 
0,Djing slow nights is not fun 
0,effff my life. my camera deleted a bunch of stuff from tonight 
0,@AbbyRo I would go in like 2 seconds if I wasn't 2300 miles away. I miss you.  And them. @megtastic1521 @samaracb
0,@banana_sari :/ sorry...guess i was too excited lol...we only found out about the venue yesterday...didn't get any pics either 
0,At my native.. 
0,=Super distraught! 
0,"Yes the blackberry finally restarted offically twitting from the iPod from now on, hate not having buttons tho "
0,I miss my beaches 
0,collingwood! Losing to carlton. Hopeless !! 
0,New York City said &quot;cat got your tongue?&quot; among squealing Arizona! 
0,my car is ruined  ... what a lovely saturday night ...
0,Not good. I was pretty much looking forward to it. 
0,@igoraragorn I keep saying goodnight on here but I'm such a liarrrr  LOL
0,@Emmaloveshearts ur welcome!!! yeh i love watching hannah montana still waiting for the movie to come out here in australia 
0,@CodyBlair can't text!  i im'ed you.. anyway nothing major.
0,It was a great show...until some dipshits broke into our bass players truck.    proceeds to spade.
0,"@alessandrahhh I know, it was actually hard to watch at the end since I lost two dogs this past fall.  More uplifting ending, please!"
0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
0,hut myself at netball  now i can't rest my elbow on anything
0,the movie was great back now sorry guys not gonna upload the vid tomorow 
0,I'm not sure about this one... It's sad...  http://shirt.woot.com/
0,"@ShannaCrooks aww girl, me too.   Not feeling good at all right now.  Bummer!  Allergies and colds stink!!  Feel better!"
0,reorders his Actos. I ran out 
0,"How many ways can a person pull a muscle in their neck?? Idk, but I'm sure I've done them all. "
0, All i can say is DAM IT TO HELL!!!!!!!!!!!!
0,@inowhatino  nope
0,"I hope my iPod is somewhere at Alex's house, if not then it was probably stolen "
0,Oh shit fopo shut us down 
0,@amhartnett I miss free well porn on TV   Sometimes they would forget to scramble the porn stations too
0,Goodnight from my new bedroom in vb.... I already miss my old one i had for 7 years 
0,"Should be out partying, instead, at home feeling like crap, coughing up a storm "
0,"@indie5 Yes, from Etsy unfortunately.  I felt bad, but I had to track down the seller on her blog and insist that she refund me when i ..."
0,@osgbymissy thats every night in my book. 
0,Rickroll'd. At a wedding. 
0,Sunday@Office .... 
0,@Sydney_Renee  i miss you love muffin 
0,just got in... going thru old tweets.. seems i missed out on this #3turnoffwords and #3hotwords things.  maybe next time
0,@LouisTrapani I would be there right now if I could 
0,1st train is at 0720. What a service 
0,And sooooo the night begins. I'm going to miss it 
0,@BreeLovesIt @BigNoor @ZeenaBoBeena @thecutiedisease Im in sunnyvale/palo alto! Not close to the OC.  im here till Tuesday.
0,back to school on thursday 
0,College grad in 11 hours.  Missing my peeps already 
0,@yequita  hes glued to me now
0,"I've spent the past 24 hrs in bed.    no idea how I'm sick again.  Feverish, vomiting, diarhea.    Bella's got diarhea, too, poor pup."
0,"Sunday will be almost like Monday, except I'll be working for myself (and I don't pay very well  )."
0,@AMomTwoBoys  sorry he's not feeling good.
0,being depressed over someone i shouldn't even care about 
0,damn ... PC wins after re-counting .... open frauds like tht ... only shows they take ppl for a fool 
0,"you know when you look forward to something...and then that time comes and it never happens? well, times that by 1000...that's how i feel "
0,@NKOTBvalentine Hell yeah I think i going to be sick   LOL J/k
0,I don't want to clean my room.  Hey Morgan.. I know what I'm doing for your birthday. ;)
0,More heart break from the Warriors  Second half hiding from the Cowboys.
0,Long tiring day! Its been great though. its effing hot and there isn't anything to do  - Long tiring day! Its bee... http://bit.ly/MAVOg
0,@krystalllllll fineeeeeee 
0,Sorry my loves but I have been in a hard place recently...laptop's out of commission 
0,@sweatshirt it's saying error 
0,Ahhh pop concert is over! Now chillin with friends...but I feel left out! 
0,Awe i miss will ferrel on snl 
0,great news: my mom is pregnant again and its going to be a girl! I'm so happy my 2nd sis :~ ok ok I'm felling old now! 
0,saw moraa!  but is dreading a study filld term 
0,I can't sleep  time too watch cheaters! Haha i love this show.
0,"@Notcalebkruzal i'm so jealous. I.ve been searching for the soundtrack, and i can't find it anywhere "
0,@Jinx_ i cant afford to fllyyy thoouughh 
0,Tonight was tooooo crazzzyyyy 
0,@flyingcocoon thats nice to hear! Too bad i missed it 
0,"Soooo, song of my night - beep  by bobby v.  I miss my mommy.  . But i will be w/ her in the a.m . Jimboy's was on hit tonight !"
0,Chillin with alvin x sammie x sneaky. Camilles cotillion was fun. Sorry koosho and lftd. Wasn't in the mood tonight. 
0,confused 
0,getting ready for bed i have work tomorrow  i saw my grandparents todayy it was fun!!! and grandma gave me more art books YEAH!
0,I prepare presentation about tuberculosis 
0,CrawfordCurrie commited r3924 - Item1568: forgot to check this in 
0,Don't you hate it when one of your best friends just...sort of...drifts away from you.? 
0,Slept for 12 hrs straight and still sleepy 
0,@MysteryOnward Not quite sure what you're talking about there. Sorry if I missed any irony/sarcasm. 
0,@TheFollowMonstr Ur pic scares me 
0,i missed 'kobe : doing work' by spike lee 
0,"@bawdz not a good display,unfortunate amount of injuries too "
0,@AeonGotBeats LOL aw 
0,Just got home to an empty house 
0,Missed #esc09 I know what am I like? Feel like I was there now I've caught up with your tweets thx guys! More EE than ESC here last night 
0,"@KatieATL he's not mine anymore, adn he was like yesterday.. "
0,forgot to mention that the Shiny Toy Guns cover of Major Tom was free on Amazon a couple of days ago  It's back up to $0.99
0,Im not tired! What the hell! 
0,Updates &gt; followers 
0,@aj99000 yeah i got all the fans on and the AC up.  Damn where are you at lets go make friends with the neighbors! free booze!
0,is missing her baby boy 
0,"@skygoesgrey  I'm sorry...I'm working hard, I promise. I'll come home as soon as I can."
0,On plane to anchortown! See ya later maui!! 
0,just realized drake was in DC today and i didn't hit my mission to go sneak and see him 
0,@lamborghinibow I KNOW YOU SEE ME WRITE TO YOU 
0,   i am soooo sad...at this point of night i'd be cuddling with jonathan like i did for 4 years
0,Green Day is trending? They were my all time favorite band until American Idiot. Their latest album doesn't impress me either 
0,My nose is burnin up because of this cold bleh! 
0,@Rectah i am a fan! dont make me feel so bad!  i made a promise and i gotta keep it! AND its not gonna be the last game of the season!
0,My left leg hurts so bad!  i think i might have restless leg syndrome
0,@Lowe1500 tamika is sleepy  Im about to take her home
0,Up for work at 8 
0,@mariechow want me to bring you some water? 
0,@CarlyByron Have you used PlayTV? What do you think of it? We don't have it here in the states   --TopaZ
0,I was hooking up with a guy and be left 
0,Dont u hate when ur sick and get chills.. But ur hot? Thats how i feel right now  make it stop..
0,I feel disgusing. And cant' sleep 
0,my phone was stolen 
0,Bedtime. My tummy is sore. 
0,and yes i dont got a life  thats why i play gta 4
0,"@GullyDaMonsta Ok, well check this out: What does it mean a man says, &quot;You deserve someone better&quot;? I've gotten that one hm once or twice "
0,Watching Sky Tells All videos...I think I have a problem. Help? 
0,eurovision party fail. 
0,i havent been home since 8 
0,why can't i write anything? 
0,@GlaMjesS thats wat im eatting! the lil bit i have left! wish i had more 
0,How many days til you feel 100% after the flu?  apparently more than 7.    came home early from work.  SUCK!!
0,@joebucknam I live in Austin right now. I guess Fox decided people outside of DFW were not interested in the Rangers 
0,@ddlovato: dont cry demi! I would be exactly the same way. I dont think i would be able to handle it 
0,@SpeedyLVFoodie glasses are awesome ^^ too bad i dont need them very badly.. 
0,Ashley doesn't want me with her at Disneyland. 
0,listening to child playing in his cot. No chance of any more sleep then. 
0,first time tanning in like 6 months and i got myself tan bed burnt 
0,@andyglassjaw I want to text you cause you say your bored. but i don't feel like i know you well enough.   haha
0,@snuffdigital damn! that sucks.   how long does lunch go for?
0,"@ash_punch thanks Ash, Not for calling me a neerd tho. mr timothy is sorely missed "
0,@TayJones great trip one YEAR ima go with u a summer not this one 
0,is already dreading going back to work on tuesday 
0,At a buffalo wing place but can't eat cause I'm so fat!!! It's imposible to lose weight 
0,"guh, I'm starving! but I can't eat anything, already brushed my teeth &amp;&amp; such "
0,@DJHiiDef You're missing out on this movie 
0,just found the house we bid on on an auctino site 
0,"@KissNTell86 I know...it was a joke...an apparently, bad joke  Now it's off to sleep on downer...."
0,"@JYoungS2TS gross, u get my dad!? "
0,wishing i was in a good mood right nowww 
0,@ddlovato Don't cryyyy  Think about other stuff. Like how happy you'll make people be. We are the one's who should cry. I'm sure I'll cry.
0,@AJC974 5* prices are outta this world!  And i def want to be on the next cruise - i aint missing out again ... nooooo way
0,"@mahika @andtheafterglow  It won't work for me tonight, so I'm downloading it again. Rrrr."
0,is confused 
0,damn. i'm SO MISSING HIM. will he back? i need him. 
0,@lulliecarole come here like right now! I can't wait any longer  I feel lonely without you..
0,so ya i try to get every thing i can in every game  me no life but i like playing 
0,Stressed!!  Two exams on Wednesday and not enough time to study for them!
0,i havent talked 2..(some1 speacial)  for a hole day 
0,Mugging my life away at Baillieu Library. Oh wait. I don't understand anything 
0,Why am I still up? I want to cry 
0,"@areaK Yes, exactly! The spammos post offer links, affiliate links, sign up links - basically trying to lure people to click. "
0,@tamarapagan pobre Rocinante  memorial service this Wednesday
0,@michaeljonathan stop doing bad stuff with your car  take care of her!
0,@Zo_E looks like imma have to do the Same twitberry just froze my phone again 
0,i waisted 4 boxes of tissues today becuz of my stupid runny nose.  kayy bye love you all. !
0,@jimmyoffthheezy hahaha i'm talking to some friends..i'm grounded and so ididn't get to got out w.them 
0,@iamashlee You should be on RC!! LOL and maybe you should've talked to me!! 
0,Another long night with troubles sleeping.Sigh. 
0,"@Valilor LOL, true, I overdo it! I guess it'd be the lvl80 chieftains, right? No love for Alliance... "
0,"Tonight, and today overall just sucked "
0,i dont remember if i said this before but last weekend my highschool bac home in pa had their prom and sadly i want there 4 it 
0,"@aleyrose i don't knooow  ashlei hasn't said anything about going so i don't think so, i'm sorry aley!"
0,got tootheache 
0,"In bed with a stuffy nose, vics &amp; kleenex right next to me "
0,@bishimmastar oh honey i'm sorry  i don't even kno what to say to that! ur ALWAYS in my prayers
0,"Feeling a little nostalgic and sad- the theme of the month, I guess. "
0,@DebraWard That's really sad news.  I was just wondering about him today and googled to see what the latest was &amp; found nothing. 
0,"I lost my cat, shimy. It's been 4days already "
0,My ears are ringing  Make it stop!
0,@momentaryzen i'll try . Might have to werk  i cn barely move
0,home too soon  booo! time flew.
0,Shot after shot. Alc is lying to me 
0,@DorkierThanU  how do u play?
0,is on vaca in san antonio with two really cool people. Picked up a bad habit  I hate my addictive personality.
0,Great night with my girlies!! I'm really going to miss them 
0,"@girlwithnoname Of course, no longer there  Moved out to PoCo a few years back!"
0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
0,*Sigh* the saddest part bout leaving the club is going home to a empty bed 
0,watching get smart :: now im bummed that i was at the disney concert hall a week ago from today  :: i miss caliii!
0,"@stevenmerrill Is it like a stabbing pain, with like constant watering? Could be a cut on your cornea  I had one before and it hurts bad"
0,"Aww, shirtless Spock sexytime is over... "
0,My beloved Toshiba Sattelite has died on me 
0,Watching the notebook. 
0,cannot concentrate. gah! psych is boringgg 
0,@Linds_Palencia That patron shot didnt go down smoothly 
0,"was forgotten about 10,000,000 faster than I could forget about her. "
0,@lindanguyen what's wrong with yelloooww? 
0,#3turnoffwords internet is down 
0,Ah got all excited that blink is playing on jay leno.... Then I realized he's in cali not the nyc nbc studios 
0,Sad day...my hearts been broken again by my ex.  I thought he meant it this time.  It's been 7 years since our divorce.   Stupid me 
0,Ok im sorry. But oh my god im bout ready to keel over and die cause of  stupid cramps! &gt;.&lt; i cant even sleep they hurt so bad! 
0,and not just that he bought himself a new stereo for the ute yesterday cause he hates driving with no music    waaafreakinwaaa husband!!
0,"@cindydisaster yeah well, what else can I do? I've tried almost everything I can to make it work out... "
0,I MISS MY BABY 
0,"The boys are here, but i am the only girl  I need another female to hang with!"
0,i'm supposed to do a davidcookinmanila video montage right now. god. but i'm getting freaking lonely vibes. 
0,"Wanted to pay back a debt and exercise one of her few talents... But alas, never got the call "
0,Ugh im tired! But i cant fuckin sleep and i dont feel good!  &lt;3verdy f. baby
0,@rocketwreck it alright. sux i bought it though. 
0,SAD;; I've never met a guy like this before. I really lke him. But i think hes mad at me cuz he thinks i lied to him... 
0,@LaurennnLoveee haha ok i not ill just rip the audio from the video. i knnooow 
0,@MsiCandiSexyIAM 
0,It's unreal how close we've gotton. I can't lose him... It's devastating to think of us ever growing apart. 
0,@louisabouwer Not really - am very blocked today and my whole body hurts  How are you doing?
0,@sparklyperson that's no fun  You shouldn't do that.....unless you REALLY want to be a nun
0,"Siting, Waiting, Wishing, Hoping... "
0,Someone call me so I'm not lonely 
0,@ddlovato hi!! i wish u cud reply 
0,Ugh. My nose is stuffy. This worries me cuz Justin's sick and I've been around him for the past 3 days. I better not have gotten it. 
0,@mikeeeezy you ask me soooo late 
0,I'm drinking hot tea because I have sore throat 
0,i'm having a major headache!  It hurts so bad!!!
0,Someone is sensitive  oooooooo
0,i wish i had RL fannish friends 
0,crap! i just spilled red slurpee on the neck of my white shirt. guess its a yardwork shirt now 
0,@wlauw  get well soon...i am right there with u!
0,@jeyowenji i know. and its SAD  peyton and lucas.
0,Excited about service in the morning....now I can't sleep 
0,AHHHHHHHHHHHHH!!!!!  That's how I feel about the Bones finale.. how long til the season starts again. 
0,Still wide awake...Damn i shouldn't have takin that nap 
0,is backing up photo's like crazy.  He this HD is gonna crash soon  been acting up lately...
0,@twitterfon twitpics are sideways.  
0,am i THAT disgusting??? stupid husband wont even make love to me!!! 
0,@tri33bell I have yet to meet David 
0,"bored,  bored, bored, bored... my friend doesnï¿½t want to go out tonight.. "
0,going to work rather sucks  but i need the money.
0,almost in tears .. god PLEASE keep Tanea Staples in good hands .she still has a life to live down here 
0,"@Strawburry17 would love to, but am on my way to work. "
0,"So tired of finals, deadline &amp; basically stress in general. "
0,Space Mountain is closed 'til Winter '09. Succesfully fought off suicidal thoughts. They're gonna make it smooth like Disney Land 
0,Made it back 2 LA. So sad saying goodbye to my BFF  upside: mom is in LA w me! We r going 2 have a great wknd starting a church tomorrow!
0,Yesterday I was informed that my session proposal for the SDN event in june did not make it through the selection. Kinda disappointed now 
0,cant wait for fridaaaaay! going to Bacolod for a week!  im gonna miss @angelamanese and @justviewing13 
0,@kinagrannis I can't go to your show! Work.  Will you give me a birthday greeting in your next vid doe? (I'm so needy! Lol)
0,@GullyDaMonsta Dang  &amp; it usually is in the first conversation. smh hot mess.
0,Disappointed at the numerous failed attempts to stay awake during MJ  when will we not fail?!!
0,"@shannynb WCE, over there, next week too "
0,"@Cephikun When I move to Cali, I'll be in the same boat  They are almost extinct! Star Trek rocked but The Uninvited sucked lol"
0,@B_Cutno Guess you NEVER focused at a relationship because you sucked at that!!!!! 
0,@tommyklindt 30 minutes later than I thought 
0,Hates how her ankle is still bruised and swollen. I forgot how whack sprained ankles are. 
0,@kridrules I did my own &quot;manicure&quot; and I think I may have made my pinky nail a little too weak by over buffing it! 
0,I need my laptop back 
0,@xdwu oh no!  did you end up fixing it?
0,is packing up her laptop now.... Leaving Champaign early in the morning.  http://plurk.com/p/ua74n
0,Off i go to dream of LKA again. I'm pitiful. 
0,going to bed. foot hurtin like hell &amp; so is my head  *Jessi Ann*&lt;3
0,Going home empty handed 
0,@mikewright86 was playing poker with friends but getting sleepy. All my  friends I normaly hang is 21 + and at the bar and I'm only 19 
0,"Everytime i close my eyes, my nightmare from last comes back to haunt me "
0,summer heat is killing me 
0,@LoquaciousDame How come u dont be on aim no more?! What happen to our latenight chats! 
0,Manchester United retains Premier League title with a draw. http://tinyurl.com/q4cnpe 
0,Ok so I have been soooo lazy today......no tweets.......ny hubby says &quot;you suck&quot;!! Sorry I'll do better. 
0,@trulove03x28x09 pimples is a part of being a teen... Just be happy you dont have em like me 
0,"@HealthyVoyager YES! Where were you?! Aww, I really wanted to meet you  Maybe we should all have a get together. THE BAKE SALE, duhr!"
0,"@DameElizabeth Isn't Rob Pattinson effing hot? He's over 18, he's legal, but I'm sure the mentality thing would be a turn off. "
0,"@CarebearJK yeah, i'm listening to blockparty as well since i missed it.on fb and here...missing ddubs tweets too  but am luvin jords pics"
0,who'l ever do the bossa nova with me?? 
0,@STARxNuFFxSAID I need it cut 
0,Too sleepy but I force myself to stay up late. I have to finish my thesis today 
0,Never wants a boilermaker again  eeewwww
0,"Aaliyah - At your best (you are loved) .. awww, I miss her  she had such great raw talent &lt;3"
0,*newbie in twitter* my back aches right not  be right back....
0,going to sleep(: tired and my stomach I'd killing me/: hiccups too 
0,VHD boot doesn't seem as easy as i'd hoped 
0,This recession has really got me down...I have to deal with it at work too.. Its really hard to hear and see the suffering 
0,"Well, I guess I will go back to bed or whatever. What a pooey night. "
0,"@melitad Yes, I noticed that yesterday. Most of them didn't even bother to write a correction. "
0,"@ddlovato  Have fun in South America, though! Go visit Tegucigalpa! lol jk That's the only S.American place I remember from Spanish class."
0,"Everyone has gone to bed so I shall, too. I gained about 15 followers due to the hot words thing. You people only like me when I'm dirty. "
0,mellissa almost made me cry  ima miss her so much :'(
0,I'm starting to really regret my choice to go to ASU.  lol
0,yess.. finally dark out.. and cool air.. today was steaming hot! ugh  i miss winter already 
0,can't stop thinking about how she doesn't have Bobbi Blu Shilo shoes.  #fb
0,@katrinakay Stop excluding me. 
0,@deepbluesealove Not most of them since i had so many 
0,"Mozilla Fennec, v.1.0 alpha, installed on T*Omnia and testdrove it just now. The result is ...; nice imterface but too slow "
0,20past 7 is WAY too early to be up on a Sunday.. 
0,*thoughts inside my head* Gosh I'm trying so hard not to be an asshole 
0,"A rainy day, too bad, because we had plans to go to the zoo "
0,@chriswantsfood 
0,http://twitpic.com/5cje2 - I ate that all myself! TOLD YA I WAS DEPRESSED 
0,Finally a goodnights sleep in an actual bed. Im pretty sure i made a fool out of myself lastnight  ..what a lady. whateva.
0,ugh! I am sick 
0,i missed the show  im so sorry cherry!!
0,i wish someone record the david concert and show it to me. SO SAD 
0,@bluefairy818 yeah...aww...my MAR buddy might be gone from our first board retreat! 
0,Wow omg wtf some1 just @replied me the craziest shit I didn't think ppl had the balls &quot;literally&quot; to do that 
0,@hannahhbananax3 I'm sad I didn't watch it with you mom &amp; louie 
0,My twitterberry won't post pics damnit 
0,its 9:27 am .. im in my friends house .. we have to work 
0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
0,saw a dead kitty in the road 
0,"stepped in dog poop, how unfortunate "
0,@Sum1sStar Im so sorry ... I cant believe you guys got in a fight. Its a good thing you are leaving. Could get worst.   Did u leave?
0,@jazmine_kay whats wrong with being tall 
0,"I'm @ my cousins House! And EVERYone ,countin Bre went to sleep on me! We jus stayin the night cause I'm way 2 tired 2 drive home "
0,@geogurl  I hope things  get better for you soon.
0,@BIGCHAMPTHEBOSS it only says reply and direct message 
0,"Can't wait to sleep in tomorrow... I wish I had pancake mix, but forgot to pick it up   Nite all!"
0,A former teacher of mine passed away 
0,i've got nothing to say... i can't think of anything.. aww.. 
0,@xCaseyMariex Oh dear.    Get off twitter!
0,@jadeisrad_ no i am just forced to work at inopportune moments like when i wanna have a life! i dont even make 40 hrs a week 
0, i'm missing my first game of the season. damn flu. go @Essendon_FC!
0,I say to some PPl but they dont reply BOO HISS!. 
0,oy..break time is over.....someone write this paper for me! 
0,is now home and getting to bed.....gotta stop this!!! going to bed at 7.30am??!!! 
0,Missing Abduallah more than ever 
0,i had 2 return Keith 2day..  im gonna hire it again haha
0,"@BREEawNUHH, You penis. "
0,So it's 2:28am of the Best/Worst day EVER and I'm on the side of Buford Highway with a flat...This really and truly must be a joke!! 
0,Got soaked taking dogs out this morning. Weather miserable at the moment 
0,@mommamiea  Haay Pee..I don't know why I am always sick..eto I am in bed resting the whole day. I can't afford to be absent tomorrow  
0,// searching for my jumpdrive 
0,"@Smaulren Dude, Now my winzip has expired "
0,i wish i couldve stayed at dyls longer  soo jealous of his new car!
